ts,seq,cmd_type,relay_rtt_ms,authority
41.789,890,speedl,39,operator
41.81,891,speedl,39,operator
41.83,892,speedl,39,operator
41.849,893,speedl,39,operator
41.869,894,speedl,39,operator
41.889,895,speedl,39,operator
41.908,896,speedl,39,operator
41.929,897,speedl,33,operator
41.949,898,speedl,33,operator
41.972,899,speedl,33,operator
41.989,900,speedl,33,operator
42.009,901,speedl,33,operator
42.029,902,speedl,33,operator
42.051,903,speedl,33,operator
42.071,904,speedl,33,operator
42.089,905,speedl,33,operator
42.11,906,speedl,33,operator
42.129,907,speedl,33,operator
42.149,908,speedl,33,operator
42.169,909,speedl,38,operator
42.189,910,speedl,38,operator
42.21,911,speedl,38,operator
42.229,912,speedl,38,operator
42.249,913,speedl,38,operator
42.269,914,speedl,38,operator
42.289,915,speedl,38,operator
42.309,916,speedl,38,operator
42.33,917,speedl,38,operator
42.349,918,speedl,38,operator
42.369,919,speedl,38,operator
42.389,920,speedl,38,operator
42.409,921,speedl,38,operator
42.429,922,speedl,39,operator
42.449,923,speedl,39,operator
42.469,924,speedl,39,operator
42.489,925,speedl,39,operator
42.509,926,speedl,39,operator
42.529,927,speedl,39,operator
42.549,928,speedl,39,operator
42.571,929,speedl,39,operator
42.589,930,speedl,39,operator
42.609,931,speedl,39,operator
42.629,932,speedl,39,operator
42.649,933,speedl,39,operator
42.673,934,speedl,39,operator
42.69,935,speedl,36,operator
42.709,936,speedl,36,operator
42.729,937,speedl,36,operator
42.749,938,speedl,36,operator
42.769,939,speedl,36,operator
42.789,940,speedl,36,operator
42.809,941,speedl,36,operator
42.829,942,speedl,36,operator
42.85,943,speedl,36,operator
42.872,944,speedl,36,operator
42.889,945,speedl,36,operator
42.909,946,speedl,36,operator
42.93,947,speedl,36,operator
42.95,948,speedl,41,operator
42.969,949,speedl,41,operator
42.989,950,speedl,41,operator
43.009,951,speedl,41,operator
43.029,952,speedl,41,operator
43.049,953,speedl,41,operator
43.07,954,speedl,41,operator
43.089,955,speedl,41,operator
43.109,956,speedl,41,operator
43.129,957,speedl,41,operator
43.15,958,speedl,41,operator
43.169,959,speedl,41,operator
43.188,960,speedl,35,operator
43.21,961,speedl,35,operator
43.229,962,speedl,35,operator
43.249,963,speedl,35,operator
43.264,964,speedl_stop,35,operator
43.275,965,speedl_stop,35,operator
43.275,966,speedl_stop,35,operator
44.086,967,speedl,76,operator
44.092,968,speedl,76,operator
44.112,969,speedl,76,operator
44.132,970,speedl,76,operator
44.152,971,speedl,76,operator
44.172,972,speedl,36,operator
44.191,973,speedl,36,operator
44.211,974,speedl,36,operator
44.232,975,speedl,36,operator
44.251,976,speedl,36,operator
44.273,977,speedl,36,operator
44.292,978,speedl,36,operator
44.312,979,speedl,36,operator
44.331,980,speedl,36,operator
44.352,981,speedl,36,operator
44.372,982,speedl,36,operator
44.391,983,speedl,36,operator
44.412,984,speedl,18,operator
44.432,985,speedl,18,operator
44.456,986,speedl,18,operator
44.473,987,speedl,18,operator
44.492,988,speedl,18,operator
44.512,989,speedl,18,operator
44.531,990,speedl,18,operator
44.551,991,speedl,18,operator
44.572,992,speedl,18,operator
44.593,993,speedl,18,operator
44.612,994,speedl,18,operator
44.631,995,speedl,18,operator
44.651,996,speedl,18,operator
44.672,997,speedl,31,operator
44.692,998,speedl,31,operator
44.712,999,speedl,31,operator
44.732,1000,speedl,31,operator
44.752,1001,speedl,31,operator
44.773,1002,speedl,31,operator
44.793,1003,speedl,31,operator
44.813,1004,speedl,31,operator
44.832,1005,speedl,31,operator
44.852,1006,speedl,31,operator
44.871,1007,speedl,31,operator
44.891,1008,speedl,31,operator
44.912,1009,speedl,29,operator
44.933,1010,speedl,29,operator
44.952,1011,speedl,29,operator
44.972,1012,speedl,29,operator
44.992,1013,speedl,29,operator
45.012,1014,speedl,29,operator
45.032,1015,speedl,29,operator
45.051,1016,speedl,29,operator
45.072,1017,speedl,29,operator
45.092,1018,speedl,29,operator
45.112,1019,speedl,29,operator
45.131,1020,speedl,29,operator
45.155,1021,speedl,29,operator
45.171,1022,speedl,38,operator
45.191,1023,speedl,38,operator
45.211,1024,speedl,38,operator
45.231,1025,speedl,38,operator
45.255,1026,speedl,38,operator
45.271,1027,speedl,38,operator
45.292,1028,speedl,38,operator
45.312,1029,speedl,38,operator
45.333,1030,speedl,38,operator
45.352,1031,speedl,38,operator
45.372,1032,speedl,38,operator
45.392,1033,speedl,38,operator
45.405,1034,speedl_stop,38,operator
45.405,1035,speedl_stop,38,operator
45.42,1036,speedl_stop,38,operator
45.433,1037,speedl_stop,42,operator
45.452,1038,speedl_stop,42,operator
45.472,1039,speedl_stop,42,operator
45.492,1040,speedl_stop,42,operator
45.512,1041,speedl_stop,42,operator
45.532,1042,speedl_stop,42,operator
45.551,1043,speedl_stop,42,operator
45.572,1044,speedl_stop,42,operator
45.593,1045,speedl_stop,42,operator
45.612,1046,speedl_stop,42,operator
45.632,1047,speedl_stop,42,operator
45.651,1048,speedl_stop,42,operator
45.671,1049,speedl_stop,42,operator
45.692,1050,speedl_stop,36,operator
45.712,1051,speedl_stop,36,operator
45.732,1052,speedl_stop,36,operator
45.751,1053,speedl_stop,36,operator
45.772,1054,speedl_stop,36,operator
45.792,1055,speedl_stop,36,operator
45.812,1056,speedl_stop,36,operator
45.832,1057,speedl_stop,36,operator
45.852,1058,speedl_stop,36,operator
45.872,1059,speedl_stop,36,operator
45.891,1060,speedl_stop,36,operator
45.912,1061,speedl_stop,25,operator
45.933,1062,speedl_stop,25,operator
45.951,1063,speedl_stop,25,operator
45.971,1064,speedl_stop,25,operator
45.992,1065,speedl_stop,25,operator
46.011,1066,speedl_stop,25,operator
46.032,1067,speedl_stop,25,operator
46.052,1068,speedl_stop,25,operator
46.071,1069,speedl_stop,25,operator
46.091,1070,speedl_stop,25,operator
46.113,1071,speedl_stop,25,operator
46.132,1072,speedl_stop,25,operator
46.152,1073,speedl_stop,25,operator
46.172,1074,speedl_stop,37,operator
46.192,1075,speedl_stop,37,operator
46.211,1076,speedl_stop,37,operator
46.231,1077,speedl_stop,37,operator
46.253,1078,speedl_stop,37,operator
46.271,1079,speedl_stop,37,operator
46.291,1080,speedl_stop,37,operator
46.311,1081,speedl_stop,37,operator
46.332,1082,speedl_stop,37,operator
46.352,1083,speedl_stop,37,operator
46.372,1084,speedl_stop,37,operator
46.391,1085,speedl_stop,37,operator
46.411,1086,speedl_stop,37,operator
46.432,1087,speedl_stop,31,operator
46.451,1088,speedl_stop,31,operator
46.472,1089,speedl_stop,31,operator
46.492,1090,speedl_stop,31,operator
46.513,1091,speedl_stop,31,operator
46.537,1092,speedl_stop,31,operator
46.551,1093,speedl_stop,31,operator
46.571,1094,speedl_stop,31,operator
46.593,1095,speedl_stop,31,operator
46.611,1096,speedl_stop,31,operator
46.632,1097,speedl_stop,31,operator
46.635,1098,speedl_stop,31,operator
49.65,1099,speedl,35,operator
49.669,1100,speedl,30,operator
49.689,1101,speedl,30,operator
49.71,1102,speedl,30,operator
49.73,1103,speedl,30,operator
49.75,1104,speedl,30,operator
49.773,1105,speedl,30,operator
49.789,1106,speedl,30,operator
49.81,1107,speedl,30,operator
49.83,1108,speedl,30,operator
49.872,1109,speedl,30,operator
49.89,1110,speedl,30,operator
49.91,1111,speedl,30,operator
49.929,1112,speedl,53,operator
49.949,1113,speedl,53,operator
49.972,1114,speedl,53,operator
49.989,1115,speedl,53,operator
50.011,1116,speedl,53,operator
50.029,1117,speedl,53,operator
50.049,1118,speedl,53,operator
50.073,1119,speedl,53,operator
50.09,1120,speedl,53,operator
50.109,1121,speedl,53,operator
50.129,1122,speedl,53,operator
50.15,1123,speedl,53,operator
50.169,1124,speedl,53,operator
50.191,1125,speedl,53,operator
50.21,1126,speedl,53,operator
50.229,1127,speedl,80,operator
50.249,1128,speedl,80,operator
50.269,1129,speedl,80,operator
50.289,1130,speedl,80,operator
50.309,1131,speedl,80,operator
50.329,1132,speedl,80,operator
50.35,1133,speedl,80,operator
50.372,1134,speedl,80,operator
50.389,1135,speedl,80,operator
50.41,1136,speedl,80,operator
50.429,1137,speedl,52,operator
50.45,1138,speedl,52,operator
50.469,1139,speedl,52,operator
50.489,1140,speedl,52,operator
50.509,1141,speedl,52,operator
50.529,1142,speedl,52,operator
50.55,1143,speedl,52,operator
50.554,1144,speedl_stop,52,operator
50.615,1145,speedl_stop,52,operator
50.615,1146,speedl_stop,52,operator
51.177,1147,speedl,103,operator
51.198,1148,speedl,75,operator
51.218,1149,speedl,75,operator
51.24,1150,speedl,75,operator
51.257,1151,speedl,75,operator
51.277,1152,speedl,75,operator
51.297,1153,speedl,75,operator
51.317,1154,speedl,75,operator
51.34,1155,speedl,75,operator
51.358,1156,speedl,75,operator
51.377,1157,speedl,75,operator
51.397,1158,speedl,75,operator
51.417,1159,speedl,35,operator
51.44,1160,speedl,35,operator
51.457,1161,speedl,35,operator
51.477,1162,speedl,35,operator
51.498,1163,speedl,35,operator
51.517,1164,speedl,35,operator
51.54,1165,speedl,35,operator
51.557,1166,speedl,35,operator
51.577,1167,speedl,35,operator
51.597,1168,speedl,35,operator
51.617,1169,speedl,35,operator
51.64,1170,speedl,35,operator
51.657,1171,speedl,35,operator
51.677,1172,speedl,35,operator
51.698,1173,speedl,40,operator
51.717,1174,speedl,40,operator
51.739,1175,speedl,40,operator
51.757,1176,speedl,40,operator
51.778,1177,speedl,40,operator
51.797,1178,speedl,40,operator
51.818,1179,speedl,40,operator
51.837,1180,speedl,40,operator
51.857,1181,speedl,40,operator
51.877,1182,speedl,40,operator
51.898,1183,speedl,40,operator
51.917,1184,speedl,36,operator
51.94,1185,speedl,36,operator
51.957,1186,speedl,36,operator
51.978,1187,speedl,36,operator
51.997,1188,speedl,36,operator
52.017,1189,speedl,36,operator
52.039,1190,speedl,36,operator
52.057,1191,speedl,36,operator
52.077,1192,speedl,36,operator
52.097,1193,speedl,36,operator
52.117,1194,speedl,36,operator
52.138,1195,speedl,36,operator
52.154,1196,speedl_stop,36,operator
52.154,1197,speedl_stop,36,operator
52.156,1198,speedl_stop,36,operator
52.754,1199,speedl_stop,15,operator
52.773,1200,speedl_stop,15,operator
52.794,1201,speedl_stop,15,operator
52.813,1202,speedl_stop,15,operator
52.832,1203,speedl_stop,15,operator
52.853,1204,speedl_stop,15,operator
52.873,1205,speedl_stop,15,operator
52.893,1206,speedl_stop,15,operator
52.913,1207,speedl_stop,30,operator
52.933,1208,speedl_stop,30,operator
52.953,1209,speedl_stop,30,operator
52.974,1210,speedl_stop,30,operator
52.994,1211,speedl_stop,30,operator
53.013,1212,speedl_stop,30,operator
53.033,1213,speedl_stop,30,operator
53.056,1214,speedl_stop,30,operator
53.072,1215,speedl_stop,30,operator
53.093,1216,speedl_stop,30,operator
53.113,1217,speedl_stop,30,operator
53.133,1218,speedl,30,operator
53.153,1219,speedl,30,operator
53.173,1220,speedl,36,operator
53.193,1221,speedl,36,operator
53.213,1222,speedl,36,operator
53.233,1223,speedl,36,operator
53.253,1224,speedl,36,operator
53.274,1225,speedl,36,operator
53.292,1226,speedl,36,operator
53.313,1227,speedl,36,operator
53.333,1228,speedl,36,operator
53.356,1229,speedl,36,operator
53.372,1230,speedl,36,operator
53.393,1231,speedl,36,operator
53.413,1232,speedl,27,operator
53.433,1233,speedl,27,operator
53.452,1234,speedl,27,operator
53.473,1235,speedl,27,operator
53.493,1236,speedl,27,operator
53.513,1237,speedl,27,operator
53.533,1238,speedl,27,operator
53.555,1239,speedl,27,operator
53.574,1240,speedl,27,operator
53.593,1241,speedl,27,operator
53.614,1242,speedl,27,operator
53.633,1243,speedl,27,operator
53.656,1244,speedl,27,operator
53.672,1245,speedl,27,operator
53.693,1246,speedl,49,operator
53.713,1247,speedl,49,operator
53.733,1248,speedl,49,operator
53.753,1249,speedl,49,operator
53.773,1250,speedl,49,operator
53.793,1251,speedl,49,operator
53.813,1252,speedl,49,operator
53.833,1253,speedl,49,operator
53.854,1254,speedl,49,operator
53.873,1255,speedl,49,operator
53.894,1256,speedl,49,operator
53.913,1257,speedl,28,operator
53.932,1258,speedl,28,operator
53.953,1259,speedl,28,operator
53.973,1260,speedl,28,operator
53.992,1261,speedl,28,operator
54.013,1262,speedl,28,operator
54.033,1263,speedl,28,operator
54.055,1264,speedl,28,operator
54.073,1265,speedl,28,operator
54.093,1266,speedl,28,operator
54.114,1267,speedl,28,operator
54.133,1268,speedl,28,operator
54.156,1269,speedl,28,operator
54.173,1270,speedl,40,operator
54.193,1271,speedl,40,operator
54.213,1272,speedl,40,operator
54.233,1273,speedl,40,operator
54.253,1274,speedl,40,operator
54.273,1275,speedl,40,operator
54.294,1276,speedl,40,operator
54.313,1277,speedl,40,operator
54.333,1278,speedl,40,operator
54.356,1279,speedl,40,operator
54.372,1280,speedl,40,operator
54.393,1281,speedl,40,operator
54.413,1282,speedl,35,operator
54.433,1283,speedl,35,operator
54.456,1284,speedl,35,operator
54.472,1285,speedl,35,operator
54.493,1286,speedl,35,operator
54.513,1287,speedl,35,operator
54.533,1288,speedl,35,operator
54.553,1289,speedl,35,operator
54.573,1290,speedl,35,operator
54.593,1291,speedl,35,operator
54.613,1292,speedl,35,operator
54.633,1293,speedl,35,operator
54.653,1294,speedl,35,operator
54.672,1295,speedl,20,operator
54.692,1296,speedl,20,operator
54.713,1297,speedl,20,operator
54.733,1298,speedl,20,operator
54.753,1299,speedl,20,operator
54.772,1300,speedl,20,operator
54.793,1301,speedl,20,operator
54.813,1302,speedl,20,operator
54.833,1303,speedl,20,operator
54.853,1304,speedl,20,operator
54.873,1305,speedl,20,operator
54.893,1306,speedl,20,operator
54.912,1307,speedl,28,operator
54.933,1308,speedl,28,operator
54.954,1309,speedl,28,operator
54.973,1310,speedl,28,operator
54.994,1311,speedl,28,operator
55.013,1312,speedl,28,operator
55.033,1313,speedl,28,operator
55.055,1314,speedl,28,operator
55.072,1315,speedl,28,operator
55.094,1316,speedl,28,operator
55.113,1317,speedl,28,operator
55.133,1318,speedl,28,operator
55.155,1319,speedl,28,operator
55.172,1320,speedl,40,operator
55.193,1321,speedl,40,operator
55.212,1322,speedl,40,operator
55.233,1323,speedl,40,operator
55.253,1324,speedl,40,operator
55.273,1325,speedl,40,operator
55.293,1326,speedl,40,operator
55.313,1327,speedl,40,operator
55.333,1328,speedl,40,operator
55.352,1329,speedl,40,operator
55.373,1330,speedl,40,operator
55.393,1331,speedl,40,operator
55.412,1332,speedl,22,operator
55.433,1333,speedl,22,operator
55.455,1334,speedl,22,operator
55.472,1335,speedl,22,operator
55.493,1336,speedl,22,operator
55.513,1337,speedl,22,operator
55.532,1338,speedl,22,operator
55.555,1339,speedl,22,operator
55.573,1340,speedl,22,operator
55.594,1341,speedl,22,operator
55.613,1342,speedl,22,operator
55.633,1343,speedl,22,operator
55.653,1344,speedl,22,operator
55.673,1345,speedl,38,operator
55.694,1346,speedl,38,operator
55.714,1347,speedl,38,operator
55.733,1348,speedl,38,operator
55.753,1349,speedl,38,operator
55.773,1350,speedl,38,operator
55.793,1351,speedl,38,operator
55.813,1352,speedl,38,operator
55.833,1353,speedl,38,operator
55.855,1354,speedl,38,operator
55.873,1355,speedl,38,operator
55.893,1356,speedl,38,operator
55.913,1357,speedl,19,operator
55.933,1358,speedl,19,operator
55.953,1359,speedl,19,operator
55.973,1360,speedl,19,operator
55.993,1361,speedl,19,operator
56.013,1362,speedl,19,operator
56.033,1363,speedl,19,operator
56.053,1364,speedl,19,operator
56.057,1365,speedl_stop,19,operator
56.057,1366,speedl_stop,19,operator
56.073,1367,speedl_stop,19,operator
56.09,1368,speedl_stop,19,operator
57.526,1369,speedj,82,operator
57.547,1370,speedj,82,operator
57.567,1371,speedj,82,operator
57.589,1372,speedj,82,operator
57.607,1373,speedj,82,operator
57.627,1374,speedj,82,operator
57.629,1375,speedj_stop,82,operator
57.703,1376,speedj,102,operator
57.724,1377,speedj,102,operator
57.744,1378,speedj,102,operator
57.765,1379,speedj,102,operator
57.785,1380,speedj,102,operator
57.799,1381,speedj_stop,102,operator
57.857,1382,speedj,102,operator
57.877,1383,speedj,102,operator
57.898,1384,speedj,102,operator
57.919,1385,speedj,102,operator
57.939,1386,speedj,102,operator
57.959,1387,speedj,103,operator
57.966,1388,speedj_stop,103,operator
58.014,1389,speedj,103,operator
58.036,1390,speedj,103,operator
58.055,1391,speedj,103,operator
58.075,1392,speedj,103,operator
58.095,1393,speedj,103,operator
58.116,1394,speedj,103,operator
58.135,1395,speedj,103,operator
58.156,1396,speedj,103,operator
58.176,1397,speedj,103,operator
58.195,1398,speedj,54,operator
58.215,1399,speedj,54,operator
58.235,1400,speedj,54,operator
58.256,1401,speedj,54,operator
58.275,1402,speedj,54,operator
58.295,1403,speedj,54,operator
58.315,1404,speedj,54,operator
58.335,1405,speedj,54,operator
58.355,1406,speedj,54,operator
58.376,1407,speedj,54,operator
58.396,1408,speedj,54,operator
58.416,1409,speedj,54,operator
58.435,1410,speedj,54,operator
58.456,1411,speedj,67,operator
58.476,1412,speedj,67,operator
58.495,1413,speedj,67,operator
58.515,1414,speedj,67,operator
58.535,1415,speedj,67,operator
58.556,1416,speedj,67,operator
58.575,1417,speedj,67,operator
58.595,1418,speedj,67,operator
58.602,1419,speedj_stop,67,operator
58.799,1420,speedj,63,operator
58.819,1421,speedj,63,operator
58.839,1422,speedj,63,operator
58.86,1423,speedj,63,operator
58.88,1424,speedj,63,operator
58.881,1425,speedj_stop,63,operator
58.955,1426,speedj,37,operator
58.975,1427,speedj,37,operator
58.996,1428,speedj,37,operator
59.015,1429,speedj,37,operator
59.036,1430,speedj,37,operator
59.056,1431,speedj,37,operator
59.076,1432,speedj,37,operator
59.096,1433,speedj,37,operator
59.116,1434,speedj,37,operator
59.136,1435,speedj,37,operator
59.155,1436,speedj,37,operator
59.176,1437,speedj,37,operator
59.196,1438,speedj,40,operator
59.215,1439,speedj,40,operator
59.239,1440,speedj,40,operator
59.256,1441,speedj,40,operator
59.275,1442,speedj,40,operator
59.283,1443,speedj_stop,40,operator
59.358,1444,speedj,40,operator
59.379,1445,speedj,40,operator
59.4,1446,speedj,40,operator
59.419,1447,speedj,38,operator
59.438,1448,speedj,38,operator
59.454,1449,speedj_stop,38,operator
59.527,1450,speedj,38,operator
59.549,1451,speedj,38,operator
59.568,1452,speedj,38,operator
59.589,1453,speedj,38,operator
59.608,1454,speedj,38,operator
59.613,1455,speedj_stop,38,operator
59.682,1456,speedj,32,operator
59.703,1457,speedj,32,operator
59.723,1458,speedj,32,operator
59.744,1459,speedj,32,operator
59.763,1460,speedj,32,operator
59.768,1461,speedj_stop,32,operator
59.846,1462,speedj,32,operator
59.866,1463,speedj,32,operator
59.886,1464,speedj,32,operator
59.907,1465,speedj,32,operator
59.927,1466,speedj,38,operator
59.93,1467,speedj_stop,38,operator
60.012,1468,speedj,38,operator
60.033,1469,speedj,38,operator
60.052,1470,speedj,38,operator
60.072,1471,speedj,38,operator
60.091,1472,speedj_stop,38,operator
60.177,1473,speedj,38,operator
60.197,1474,speedj,38,operator
60.218,1475,speedj,69,operator
60.239,1476,speedj,69,operator
60.257,1477,speedj,69,operator
60.267,1478,speedj_stop,69,operator
60.357,1479,speedj,69,operator
60.378,1480,speedj,69,operator
60.397,1481,speedj,69,operator
60.417,1482,speedj,37,operator
60.439,1483,speedj,37,operator
60.456,1484,speedj_stop,37,operator
60.556,1485,speedj,37,operator
60.577,1486,speedj,37,operator
60.596,1487,speedj,37,operator
60.616,1488,speedj,37,operator
60.629,1489,speedj_stop,37,operator
61.62,1490,speedj,93,operator
61.64,1491,speedj,93,operator
61.66,1492,speedj,93,operator
61.681,1493,speedj,37,operator
61.699,1494,speedj_stop,37,operator
72.44,1495,speedj,37,operator
72.46,1496,speedj,37,operator
72.481,1497,speedj,37,operator
72.501,1498,speedj,37,operator
72.521,1499,speedj,37,operator
72.534,1500,speedj_stop,37,operator
72.606,1501,speedj,37,operator
72.627,1502,speedj,37,operator
72.647,1503,speedj,37,operator
72.667,1504,speedj,16,operator
72.69,1505,speedj,16,operator
72.703,1506,speedj_stop,16,operator
72.952,1507,speedj,16,operator
72.974,1508,speedj,78,operator
72.993,1509,speedj,78,operator
73.013,1510,speedj,78,operator
73.033,1511,speedj,78,operator
73.053,1512,speedj,78,operator
73.055,1513,speedj_stop,78,operator
73.185,1514,speedj,16,operator
73.206,1515,speedj,16,operator
73.225,1516,speedj,16,operator
73.246,1517,speedj,16,operator
73.266,1518,speedj_stop,16,operator
73.63,1519,speedj,80,operator
73.651,1520,speedj,80,operator
73.67,1521,speedj,24,operator
73.69,1522,speedj,24,operator
73.702,1523,speedj_stop,24,operator
73.871,1524,speedj,24,operator
73.892,1525,speedj,24,operator
73.913,1526,speedj,24,operator
73.932,1527,speedj,36,operator
73.952,1528,speedj,36,operator
73.973,1529,speedj,36,operator
73.992,1530,speedj,36,operator
74.013,1531,speedj,36,operator
74.032,1532,speedj,36,operator
74.052,1533,speedj,36,operator
74.073,1534,speedj,36,operator
74.092,1535,speedj,36,operator
74.112,1536,speedj,36,operator
74.129,1537,speedj_stop,36,operator
74.288,1538,speedj,44,operator
74.308,1539,speedj,44,operator
74.329,1540,speedj,44,operator
74.349,1541,speedj,44,operator
74.369,1542,speedj,44,operator
74.387,1543,speedj_stop,44,operator
74.503,1544,speedj,46,operator
74.524,1545,speedj,46,operator
74.544,1546,speedj,46,operator
74.564,1547,speedj,46,operator
74.581,1548,speedj_stop,46,operator
74.684,1549,speedj,46,operator
74.706,1550,speedj,46,operator
74.724,1551,speedj,46,operator
74.744,1552,speedj,46,operator
74.765,1553,speedj,46,operator
74.771,1554,speedj_stop,46,operator
74.886,1555,speedj,46,operator
74.906,1556,speedj,46,operator
74.926,1557,speedj,46,operator
74.946,1558,speedj,52,operator
74.957,1559,speedj_stop,52,operator
75.352,1560,speedj,77,operator
75.372,1561,speedj,77,operator
75.393,1562,speedj,77,operator
75.412,1563,speedj,29,operator
75.432,1564,speedj,29,operator
75.452,1565,speedj,29,operator
75.473,1566,speedj,29,operator
75.481,1567,speedj_stop,29,operator
75.497,1568,speedj,29,operator
75.518,1569,speedj,29,operator
75.538,1570,speedj,29,operator
75.557,1571,speedj,29,operator
75.589,1572,speedj,29,operator
75.598,1573,speedj,29,operator
75.617,1574,speedj,29,operator
75.638,1575,speedj,29,operator
75.658,1576,speedj,29,operator
75.672,1577,speedj_stop,29,operator
75.834,1578,speedj,36,operator
75.857,1579,speedj,36,operator
75.875,1580,speedj,36,operator
75.895,1581,speedj,36,operator
75.915,1582,speedj,19,operator
75.93,1583,speedj_stop,19,operator
76.017,1584,speedj,19,operator
76.04,1585,speedj,19,operator
76.059,1586,speedj,19,operator
76.078,1587,speedj,19,operator
76.097,1588,speedj,19,operator
76.118,1589,speedj,19,operator
76.138,1590,speedj,19,operator
76.159,1591,speedj,19,operator
76.178,1592,speedj,30,operator
76.197,1593,speedj,30,operator
76.217,1594,speedj,30,operator
76.239,1595,speedj,30,operator
76.257,1596,speedj,30,operator
76.278,1597,speedj,30,operator
76.298,1598,speedj,30,operator
76.318,1599,speedj,30,operator
76.34,1600,speedj,30,operator
76.359,1601,speedj,30,operator
76.38,1602,speedj_stop,30,operator
76.642,1603,speedj,27,operator
76.662,1604,speedj,29,operator
76.684,1605,speedj,29,operator
76.702,1606,speedj,29,operator
76.723,1607,speedj,29,operator
76.742,1608,speedj,29,operator
76.753,1609,speedj_stop,29,operator
76.865,1610,speedj,29,operator
76.886,1611,speedj,29,operator
76.906,1612,speedj,29,operator
76.925,1613,speedj,36,operator
76.943,1614,speedj_stop,36,operator
77.008,1615,speedj,36,operator
77.029,1616,speedj,36,operator
77.048,1617,speedj,36,operator
77.069,1618,speedj,36,operator
77.09,1619,speedj_stop,36,operator
77.145,1620,speedj,36,operator
77.165,1621,speedj,36,operator
77.186,1622,speedj,53,operator
77.207,1623,speedj,53,operator
77.226,1624,speedj,53,operator
77.237,1625,speedj_stop,53,operator
77.312,1626,speedj,53,operator
77.333,1627,speedj,53,operator
77.354,1628,speedj,53,operator
77.374,1629,speedj,53,operator
77.392,1630,speedj,53,operator
77.397,1631,speedj_stop,53,operator
77.472,1632,speedj,34,operator
77.493,1633,speedj,34,operator
77.513,1634,speedj,34,operator
77.533,1635,speedj,34,operator
77.553,1636,speedj,34,operator
77.564,1637,speedj_stop,34,operator
77.65,1638,speedj,34,operator
77.67,1639,speedj,39,operator
77.691,1640,speedj,39,operator
77.71,1641,speedj,39,operator
77.73,1642,speedj,39,operator
77.739,1643,speedj_stop,39,operator
77.802,1644,speedj,39,operator
77.823,1645,speedj,39,operator
77.843,1646,speedj,39,operator
77.862,1647,speedj,39,operator
77.884,1648,speedj,39,operator
77.891,1649,speedj_stop,39,operator
77.983,1650,speedj,47,operator
78.004,1651,speedj,47,operator
78.023,1652,speedj,47,operator
78.045,1653,speedj,47,operator
78.053,1654,speedj_stop,47,operator
78.144,1655,speedj,47,operator
78.164,1656,speedj,47,operator
78.185,1657,speedj,39,operator
78.206,1658,speedj,39,operator
78.224,1659,speedj,39,operator
78.245,1660,speedj,39,operator
78.266,1661,speedj,39,operator
78.285,1662,speedj,39,operator
78.306,1663,speedj,39,operator
78.324,1664,speedj,39,operator
78.344,1665,speedj,39,operator
78.364,1666,speedj,39,operator
78.385,1667,speedj,39,operator
78.406,1668,speedj,39,operator
78.407,1669,speedj_stop,39,operator
78.476,1670,speedj,40,operator
78.497,1671,speedj,40,operator
78.517,1672,speedj,40,operator
78.536,1673,speedj,40,operator
78.557,1674,speedj,40,operator
78.566,1675,speedj_stop,40,operator
78.639,1676,speedj,40,operator
78.659,1677,speedj,40,operator
78.679,1678,speedj,35,operator
78.701,1679,speedj,35,operator
78.72,1680,speedj,35,operator
78.722,1681,speedj_stop,35,operator
78.801,1682,speedj,35,operator
78.821,1683,speedj,35,operator
78.842,1684,speedj,35,operator
78.862,1685,speedj,35,operator
78.882,1686,speedj,35,operator
78.886,1687,speedj_stop,35,operator
78.976,1688,speedj,17,operator
78.997,1689,speedj,17,operator
79.017,1690,speedj,17,operator
79.037,1691,speedj,17,operator
79.044,1692,speedj_stop,17,operator
79.123,1693,speedj,17,operator
79.144,1694,speedj,17,operator
79.164,1695,speedj,19,operator
79.184,1696,speedj,19,operator
79.203,1697,speedj_stop,19,operator
79.273,1698,speedj,19,operator
79.294,1699,speedj,19,operator
79.314,1700,speedj,19,operator
79.334,1701,speedj,19,operator
79.35,1702,speedj_stop,19,operator
79.422,1703,speedj,19,operator
79.443,1704,speedj,19,operator
79.463,1705,speedj,65,operator
79.483,1706,speedj,65,operator
79.494,1707,speedj_stop,65,operator
79.575,1708,speedj,65,operator
79.595,1709,speedj,65,operator
79.615,1710,speedj,65,operator
79.636,1711,speedj,65,operator
79.657,1712,speedj_stop,65,operator
79.736,1713,speedj,49,operator
79.757,1714,speedj,49,operator
79.777,1715,speedj,49,operator
79.797,1716,speedj,49,operator
79.81,1717,speedj_stop,49,operator
79.892,1718,speedj,49,operator
79.914,1719,speedj,49,operator
79.934,1720,speedj,33,operator
79.955,1721,speedj,33,operator
79.974,1722,speedj,33,operator
79.983,1723,speedj_stop,33,operator
80.039,1724,speedj,33,operator
80.06,1725,speedj,33,operator
80.079,1726,speedj,33,operator
80.099,1727,speedj,33,operator
80.119,1728,speedj,33,operator
80.122,1729,speedj_stop,33,operator
80.198,1730,speedj,42,operator
80.219,1731,speedj,42,operator
80.24,1732,speedj,42,operator
80.259,1733,speedj,42,operator
80.272,1734,speedj_stop,42,operator
80.336,1735,speedj,42,operator
80.357,1736,speedj,42,operator
80.377,1737,speedj,42,operator
80.397,1738,speedj,42,operator
80.417,1739,speedj,42,operator
80.426,1740,speedj_stop,42,operator
80.501,1741,speedj,41,operator
