ts,rtt_ms,jitter_ms,ack_latency_ms,kind,authority,vcap,lost,event
120.473,42.0,23.98515165680634,,pong,operator,1,0,
120.707,36.0,24.010622649152605,,pong,operator,1,0,
120.969,38.0,24.09870328461679,,pong,operator,1,0,
121.21,39.0,24.033102171796294,,pong,operator,1,0,
121.481,50.0,23.8995292840675,,pong,operator,1,0,
121.726,55.0,23.778719477717885,,pong,operator,1,0,
121.985,54.0,23.710967926257247,,pong,operator,0.975,0,
122.211,40.0,22.747032773528947,,pong,operator,0.98,0,
122.472,41.0,21.930515269824376,,pong,operator,1,0,
122.759,90.0,22.130521909796887,,pong,operator,1,0,
122.998,68.0,19.329963786825882,,pong,operator,0.8,0,
123.254,85.0,19.989747372090523,,pong,operator,0.91,0,
123.439,19.0,19.729356299687023,,pong,operator,0.825,0,
123.764,88.0,20.4926206230438,,pong,operator,1,0,
123.967,38.0,19.782568084048137,,pong,operator,0.81,0,
124.222,53.0,18.844362552232962,,pong,operator,1,0,
124.525,96.0,21.16335275895575,,pong,operator,0.985,0,
124.734,54.0,20.745782703961787,,pong,operator,0.77,0,
124.986,56.0,20.412251223223763,,pong,operator,0.98,0,
125.227,57.0,20.224922743981,,pong,operator,0.97,0,
125.488,58.0,20.01218378888221,,pong,operator,0.965,0,
125.751,80.0,20.138209950241357,,pong,operator,0.96,0,
126.03,96.0,21.204421708690855,,pong,operator,0.85,0,
126.199,30.0,21.751781536232844,,pong,operator,0.77,0,
126.516,94.0,22.78903244984306,,pong,operator,1,0,
126.743,73.0,22.826519664635693,,pong,operator,0.78,0,
126.976,48.0,22.988257872226853,,pong,operator,0.885,0,
127.246,75.0,22.48215959377568,,pong,operator,1,0,
127.466,37.0,22.710955506098813,,pong,operator,0.875,0,
127.709,40.0,22.54523231195456,,pong,operator,1,0,
127.966,38.0,23.103841671895175,,pong,operator,1,0,
128.206,27.0,23.514410475280894,,pong,operator,1,0,
128.472,48.0,21.913694348511843,,pong,operator,1,0,
128.789,120.0,24.913650876577684,,pong,operator,1,0,
128.956,37.0,24.960518824735995,,pong,operator,0.65,0,
129.215,36.0,25.497058653891827,,pong,operator,1,0,
129.453,27.0,25.05688528129544,,pong,operator,1,0,
129.713,35.0,25.49195951667898,,pong,operator,1,0,
130.009,85.0,26.285880240159354,,pong,operator,1,0,
130.229,51.0,26.31895704620531,,pong,operator,0.825,0,
130.508,76.0,26.65196990843266,,pong,operator,0.995,0,
130.739,70.0,26.3197169437667,,pong,operator,0.87,0,
130.97,41.0,24.95475906515629,,pong,operator,0.9,0,
131.202,32.0,24.860611416455548,,pong,operator,1,0,
131.489,59.0,23.194557551287758,,pong,operator,1,0,
131.718,48.0,22.73873347396464,,pong,operator,0.955,0,
131.973,43.0,22.803234419704587,,pong,operator,1,0,
132.206,28.0,22.65590430770751,,pong,operator,1,0,
132.621,192.0,38.34093765154942,,pong,operator,1,0,
132.736,56.0,38.15163823481241,,pong,operator,0.25,0,
132.983,53.0,37.90857422800283,,pong,operator,0.97,0,
133.24,57.0,37.23184121152216,,pong,operator,0.985,0,
133.469,46.0,37.265802017399274,,pong,operator,0.965,0,
133.848,166.0,42.03676961898951,,pong,operator,1,0,
133.971,49.0,41.7618246727798,,pong,operator,0.25,0,
134.222,37.0,41.73065420047953,,pong,operator,1,0,
134.47,48.0,41.082112896003785,,pong,operator,1,0,
134.702,19.0,41.78109620390543,,pong,operator,1,0,
134.945,22.0,42.359503066018135,,pong,operator,1,0,
135.219,36.0,42.63789394423698,,pong,operator,1,0,
135.461,39.0,42.65849856710852,,pong,operator,1,0,
135.753,76.0,42.76946925085698,,pong,operator,1,0,
135.952,32.0,42.98592792996332,,pong,operator,0.87,0,
136.229,51.0,42.63364281878808,,pong,operator,1,0,
136.456,37.0,42.87292269020156,,pong,operator,0.995,0,
136.741,62.0,42.83862159313719,,pong,operator,1,0,
136.944,23.0,43.39409522043293,,pong,operator,0.94,0,
137.214,36.0,43.166277347021726,,pong,operator,1,0,
137.457,38.0,30.14178992694362,,pong,operator,1,0,
137.714,36.0,30.229579884609706,,pong,operator,1,0,
137.952,21.0,30.77251208465114,,pong,operator,1,0,
138.214,36.0,30.756300167607936,,pong,operator,1,0,
138.46,41.0,30.771537173173524,,pong,operator,1,0,
138.78,111.0,20.650665848829185,,pong,operator,1,0,
138.981,59.0,20.921281031523858,,pong,operator,0.6950000000000001,0,
139.215,42.0,20.87791895759728,,pong,operator,0.955,0,
139.442,18.0,21.54965196934744,,pong,operator,1,0,
139.721,35.0,20.97969256209442,,pong,operator,1,0,
139.961,36.0,20.51066795596867,,pong,operator,1,0,
140.219,33.0,20.574012734515357,,pong,operator,1,0,
140.465,41.0,20.55869645673091,,pong,operator,1,0,
140.73,46.0,19.157505056765615,,pong,operator,1,0,
140.976,52.0,19.147062437878038,,pong,operator,1,0,
141.224,40.0,19.058528274764555,,pong,operator,0.99,0,
141.473,47.0,19.04803139434624,,pong,operator,1,0,
141.701,31.0,18.667886864881094,,pong,operator,1,0,
141.997,72.0,19.33513641017306,,pong,operator,1,0,
142.239,58.0,19.49942306838846,,pong,operator,0.89,0,
142.465,42.0,19.45064266290449,,pong,operator,0.96,0,
142.715,33.0,19.529720940146586,,pong,operator,1,0,
142.963,41.0,18.788560349318942,,pong,operator,1,0,
143.223,42.0,18.678865061882107,,pong,operator,1,0,
143.463,42.0,18.666748511725334,,pong,operator,1,0,
143.717,36.0,11.336225121265016,,pong,operator,1,0,
143.954,32.0,10.864966635935888,,pong,operator,1,0,
144.217,34.0,10.965742108950037,,pong,operator,1,0,
144.452,30.0,10.001374905481747,,pong,operator,1,0,
144.726,44.0,9.916652661054536,,pong,operator,1,0,
144.957,37.0,9.890778533563472,,pong,operator,1,0,
145.204,33.0,9.890778533563472,,pong,operator,1,0,
145.459,40.0,9.896464014990405,,pong,operator,1,0,
145.713,36.0,9.914131328563284,,pong,operator,1,0,
145.947,23.0,10.326059267697431,,pong,operator,1,0,
146.21,33.0,10.426408777714405,,pong,operator,1,0,
146.453,27.0,10.597641246994542,,pong,operator,1,0,
146.718,41.0,10.476640682967036,,pong,operator,1,0,
146.974,54.0,8.086408349817612,,pong,operator,1,0,
147.207,30.0,6.80808343074613,,pong,operator,0.98,0,
147.452,27.0,6.984804936431654,,pong,operator,1,0,
147.77,95.0,14.63992827851284,,pong,operator,1,0,
147.986,66.0,15.792086625902225,,pong,operator,0.775,0,
148.232,59.0,16.320156249252026,,pong,operator,0.92,0,
148.46,30.0,16.490224376884626,,pong,operator,0.955,0,
148.702,31.0,16.591865476793142,,pong,operator,1,0,
149.044,113.0,22.832597311738322,,pong,operator,1,0,
149.211,41.0,22.727736358907368,,pong,operator,0.685,0,
149.469,39.0,22.524375685021774,,pong,operator,1,0,
149.703,32.0,22.70082597616219,,pong,operator,1,0,
149.986,55.0,22.748351588631646,,pong,operator,1,0,
150.209,39.0,22.624046941252576,,pong,operator,0.975,0,
150.617,186.0,37.991150285296705,,pong,operator,1,0,
150.719,48.0,37.814646633282194,,pong,operator,0.25,0,
151.292,368.0,77.67309701563342,,pong,operator,1,0,
151.33,158.0,79.39803209148197,,pong,operator,0,0,
151.482,63.0,78.6497774949173,,pong,operator,0.25,0,
151.705,31.0,78.9195001251275,,pong,operator,0.935,0,
151.959,34.0,79.34599863887277,,pong,operator,1,0,
152.199,21.0,79.63767952420511,,pong,operator,1,0,
152.509,83.0,78.81776449506799,,pong,operator,1,0,
152.765,92.0,78.79116384468502,,pong,operator,0.835,0,
152.956,35.0,79.3434937471246,,pong,operator,0.79,0,
153.209,38.0,79.72469818067673,,pong,operator,1,0,
153.453,32.0,79.66710425263365,,pong,operator,1,0,
153.709,35.0,79.55644222814392,,pong,operator,1,0,
153.973,37.0,79.56838253980031,,pong,operator,1,0,
154.213,39.0,79.6102223335672,,pong,operator,1,0,
154.471,35.0,79.70098807417634,,pong,operator,1,0,
154.713,39.0,79.53514946236037,,pong,operator,1,0,
154.964,28.0,80.06339675532134,,pong,operator,1,0,
155.195,21.0,80.52966844585914,,pong,operator,1,0,
155.483,46.0,76.2110720302503,,pong,operator,1,0,
155.704,30.0,76.50220585055048,,pong,operator,1,0,
155.97,34.0,31.190503362401834,,pong,operator,1,0,
156.224,39.0,17.86728854639114,,pong,operator,1,0,
156.452,27.0,17.325126262166172,,pong,operator,1,0,
156.71,39.0,17.232527382830416,,pong,operator,1,0,
156.986,66.0,18.137254478007414,,pong,operator,1,0,
157.204,34.0,17.642207911709914,,pong,operator,0.92,0,
157.444,16.0,15.687255974197656,,pong,operator,1,0,
157.695,15.0,10.615436872781073,,pong,operator,1,0,
158.011,83.0,15.024230429542806,,pong,operator,1,0,
158.207,27.0,15.165421194282736,,pong,operator,0.835,0,
158.493,65.0,16.37643123516232,,pong,operator,1,0,
158.746,69.0,17.71291901409816,,pong,operator,0.925,0,
158.976,54.0,17.980823117977664,,pong,operator,0.905,0,
159.208,36.0,18.003541318307352,,pong,operator,0.98,0,
159.508,84.0,20.320925175788624,,pong,operator,1,0,
159.708,33.0,20.415925156602626,,pong,operator,0.83,0,
159.962,36.0,20.209156340629363,,pong,operator,1,0,
160.251,77.0,20.877020860266438,,pong,operator,1,0,
160.445,23.0,21.443588785462193,,pong,operator,0.865,0,
160.704,33.0,21.352985739703943,,pong,operator,1,0,
160.961,36.0,21.30821437849732,,pong,operator,1,0,
161.272,99.0,24.319539469323836,,pong,operator,1,0,
161.459,36.0,24.015567867531264,,pong,operator,0.755,0,
161.762,85.0,25.211654051251774,,pong,operator,1,0,
162.001,78.0,25.714733131028215,,pong,operator,0.825,0,
162.215,40.0,25.549706456239374,,pong,operator,0.86,0,
162.442,14.0,25.691000369779296,,pong,operator,1,0,
162.717,39.0,24.507702870730252,,pong,operator,1,0,
163.006,78.0,24.217555615709855,,pong,operator,1,0,
163.222,45.0,23.594490882407275,,pong,operator,0.86,0,
163.475,51.0,23.435229890060814,,pong,operator,1,0,
163.778,102.0,25.613424214657442,,pong,operator,0.995,0,
163.945,23.0,26.486600385855485,,pong,operator,0.74,0,
164.214,40.0,26.376883818980588,,pong,operator,1,0,
164.483,59.0,25.43476950947266,,pong,operator,1,0,
164.742,68.0,25.315805339747737,,pong,operator,0.955,0,
164.994,65.0,25.124639300893456,,pong,operator,0.91,0,
165.219,49.0,24.60950019809423,,pong,operator,0.925,0,
165.477,46.0,23.69409209064572,,pong,operator,1,0,
165.722,42.0,23.36851514324348,,pong,operator,1,0,
166.018,98.0,24.747272576993208,,pong,operator,1,0,
166.259,86.0,23.81092186371624,,pong,operator,0.76,0,
166.52,99.0,24.938474291744473,,pong,operator,0.8200000000000001,0,
166.992,321.0,62.042142935266185,,pong,operator,0.755,0,
166.992,69.0,62.030718196712826,,pong,operator,0,0,
167.238,66.0,61.62385901580653,,pong,operator,0.905,0,
167.501,77.0,60.1192772744317,,pong,operator,0.92,0,
167.711,36.0,60.21544652329666,,pong,operator,0.865,0,
167.954,30.0,61.03884009382878,,pong,operator,1,0,
168.219,45.0,61.03884009382878,,pong,operator,1,0,
168.501,76.0,60.81880876834074,,pong,operator,1,0,
168.75,75.0,60.5,,pong,operator,0.87,0,
168.966,45.0,59.76738240880223,,pong,operator,0.875,0,
169.208,36.0,59.88939806009074,,pong,operator,1,0,
169.631,210.0,66.61266771418182,,pong,operator,1,0,
169.737,67.0,66.62349435446929,,pong,operator,0.25,0,
169.994,73.0,66.54479694160918,,pong,operator,0.915,0,
170.23,60.0,66.312348020561,,pong,operator,0.885,0,
170.719,297.0,80.40485059994826,,pong,operator,0.95,0,
170.738,65.0,79.79503430665343,,pong,operator,0.25,0,
170.976,55.0,80.30466985175893,,pong,operator,0.925,0,
171.477,305.0,92.42849939277387,,pong,operator,0.975,0,
171.547,126.0,92.52302416155668,,pong,operator,0,0,
171.776,105.0,78.40784399535546,,pong,operator,0.62,0,
171.967,47.0,78.93009565431933,,pong,operator,0.725,0,
172.206,36.0,79.74402798956169,,pong,operator,1,0,
172.585,163.0,81.05701696953818,,pong,operator,1,0,
172.717,47.0,80.6735861357359,,pong,operator,0.25,0,
172.999,72.0,79.4089887859051,,pong,operator,1,0,
173.279,109.0,78.4011957816971,,pong,operator,0.89,0,
173.475,48.0,79.12551737587565,,pong,operator,0.7050000000000001,0,
173.719,43.0,79.97529305979441,,pong,operator,1,0,
173.996,71.0,79.27160588760644,,pong,operator,1,0,
174.242,67.0,78.2675539415919,,pong,operator,0.895,0,
174.466,40.0,75.39668427722799,,pong,operator,0.915,0,
174.84,155.0,76.20931701570353,,pong,operator,1,0,
174.986,61.0,76.46005493066298,,pong,operator,0.25,0,
175.233,62.0,76.41079766629845,,pong,operator,0.945,0,
175.5,79.0,61.42523911227371,,pong,operator,0.94,0,
175.711,40.0,62.12686616915422,,pong,operator,0.855,0,
175.983,62.0,61.96765285211309,,pong,operator,1,0,
176.572,401.0,79.82173889361219,,pong,operator,0.94,0,
176.572,150.0,80.50583829760423,,pong,operator,0,0,
176.719,48.0,81.0342365917024,,pong,operator,0.5,0,
177.029,101.0,80.45239275497032,,pong,operator,1,0,
177.256,86.0,79.42032170672692,,pong,operator,0.745,0,
177.498,64.0,78.11792367952441,,pong,operator,0.8200000000000001,0,
177.749,67.0,77.68403954481255,,pong,operator,0.9299999999999999,0,
177.997,67.0,77.75376196686562,,pong,operator,0.915,0,
178.226,45.0,78.26447150527498,,pong,operator,0.915,0,
178.466,45.0,78.34353834235469,,pong,operator,1,0,
178.713,34.0,78.6243441944033,,pong,operator,1,0,
178.953,32.0,79.48213635780054,,pong,operator,1,0,
179.258,81.0,79.37946837816439,,pong,operator,1,0,
179.51,89.0,78.67494836350386,,pong,operator,0.845,0,
179.709,38.0,77.8546080845572,,pong,operator,0.8049999999999999,0,
179.971,51.0,78.02365026067417,,pong,operator,1,0,
180.214,32.0,78.68125570934923,,pong,operator,0.995,0,
180.493,73.0,78.69822107265195,,pong,operator,1,0,
180.713,33.0,78.89199896060437,,pong,operator,0.885,0,
180.947,26.0,79.68768725468195,,pong,operator,1,0,
181.2,30.0,30.171841176832412,,pong,operator,1,0,
181.448,29.0,22.626256871166294,,pong,operator,1,0,
181.742,70.0,22.863234679283682,,pong,operator,1,0,
181.949,17.0,21.64595805225539,,pong,operator,0.9,0,
182.28,98.0,22.760656844651916,,pong,operator,1,0,
182.512,84.0,23.72651470401837,,pong,operator,0.76,0,
182.766,85.0,24.601778391002547,,pong,operator,0.83,0,
183.014,95.0,26.1118268223424,,pong,operator,0.825,0,
183.246,77.0,26.46785786572083,,pong,operator,0.775,0,
183.597,169.0,35.98787990421219,,pong,operator,0.865,0,
183.742,73.0,35.462515421216246,,pong,operator,0.25,0,
184.006,85.0,34.941200609023156,,pong,operator,0.885,0,
184.329,158.0,40.15270850141992,,pong,operator,0.825,0,
184.557,136.0,42.469371316279215,,pong,operator,0.25,0,
184.793,115.0,42.616428756994644,,pong,operator,0.5700000000000001,0,
185.033,106.0,42.63739555835933,,pong,operator,0.675,0,
185.255,79.0,41.223658255909314,,pong,operator,0.72,0,
185.504,84.0,41.17459775152636,,pong,operator,0.855,0,
185.778,105.0,39.81893393851724,,pong,operator,0.83,0,
185.953,34.0,39.24980891673232,,pong,operator,0.725,0,
186.201,32.0,39.10815132424441,,pong,operator,1,0,
186.502,81.0,36.85956456606616,,pong,operator,1,0,
186.714,43.0,38.01262948021355,,pong,operator,0.845,0,
186.949,29.0,36.9707992880868,,pong,operator,1,0,
187.2,29.0,39.07361641824314,,pong,operator,1,0,
187.444,22.0,41.415305141939974,,pong,operator,1,0,
187.743,72.0,41.46275437063968,,pong,operator,1,0,
187.986,65.0,41.47903084692312,,pong,operator,0.89,0,
188.21,41.0,42.32954051250734,,pong,operator,0.925,0,
188.455,36.0,37.68802860325809,,pong,operator,1,0,
188.787,116.0,38.93250569896574,,pong,operator,1,0,
188.996,75.0,38.8444333206188,,pong,operator,0.6699999999999999,0,
189.242,73.0,33.59654000042266,,pong,operator,0.875,0,
189.503,82.0,30.059066851783673,,pong,operator,0.885,0,
189.764,87.0,28.345149496871596,,pong,operator,0.84,0,
189.954,33.0,27.45887834562803,,pong,operator,0.815,0,
190.205,27.0,28.076858798661934,,pong,operator,1,0,
190.448,29.0,28.118454793960495,,pong,operator,1,0,
190.689,20.0,26.711607963580175,,pong,operator,1,0,
190.94,17.0,27.507226323277308,,pong,operator,1,0,
191.205,36.0,27.386629949667046,,pong,operator,1,0,
191.45,31.0,26.777369176227896,,pong,operator,1,0,
191.743,74.0,27.325994949864132,,pong,operator,1,0,
191.955,36.0,27.10253678163725,,pong,operator,0.88,0,
192.197,28.0,27.142218037588602,,pong,operator,1,0,
192.459,40.0,26.489431854986996,,pong,operator,1,0,
192.711,30.0,26.39810599266546,,pong,operator,1,0,
192.953,34.0,26.311356863529483,,pong,operator,1,0,
193.242,73.0,26.850093109708205,,pong,operator,1,0,
193.689,268.0,54.58431551279177,,pong,operator,0.885,0,
193.708,39.0,53.22912736462998,,pong,operator,0.25,0,
193.959,38.0,53.200446426698335,,pong,operator,1,0,
194.207,38.0,53.14696604699087,,pong,operator,1,0,
194.496,75.0,52.977613196519144,,pong,operator,1,0,
194.73,61.0,52.43498355106065,,pong,operator,0.875,0,
194.959,32.0,52.45293128129256,,pong,operator,0.945,0,
195.236,65.0,52.22604714124936,,pong,operator,1,0,
195.452,33.0,52.14057920660261,,pong,operator,0.925,0,
195.721,52.0,51.57906552080989,,pong,operator,1,0,
195.982,63.0,50.85381008341459,,pong,operator,0.99,0,
196.19,21.0,51.271312641671265,,pong,operator,0.935,0,
196.451,32.0,51.246853561950516,,pong,operator,1,0,
196.71,39.0,51.22038168541894,,pong,operator,1,0,
196.964,45.0,51.09217161170583,,pong,operator,1,0,
197.224,55.0,50.70825869619268,,pong,operator,1,0,
197.471,52.0,50.57852805291985,,pong,operator,0.975,0,
197.703,34.0,50.4781883589338,,pong,operator,0.99,0,
197.953,32.0,50.52650294647355,,pong,operator,1,0,
198.202,33.0,50.65893307206539,,pong,operator,1,0,
198.454,33.0,13.865064009949611,,pong,operator,1,0,
198.704,33.0,14.025334220616633,,pong,operator,1,0,
198.961,42.0,13.976766435767608,,pong,operator,1,0,
199.194,25.0,14.509565810181916,,pong,operator,1,0,
199.45,31.0,12.689661145988099,,pong,operator,1,0,
199.706,37.0,11.813022475217764,,pong,operator,1,0,
199.951,32.0,11.813022475217764,,pong,operator,1,0,
200.206,37.0,10.259020421073348,,pong,operator,1,0,
200.49,71.0,12.435734799359464,,pong,operator,1,0,
200.718,49.0,12.30690862889621,,pong,operator,0.895,0,
200.955,36.0,11.110693047690589,,pong,operator,1,0,
201.197,28.0,10.656453443805777,,pong,operator,1,0,
201.454,35.0,10.580524561665172,,pong,operator,1,0,
201.699,30.0,10.758717395675006,,pong,operator,1,0,
201.972,51.0,11.01635148313633,,pong,operator,1,0,
202.196,27.0,10.641428475538422,,pong,operator,0.995,0,
202.443,24.0,10.469001862641921,,pong,operator,1,0,
202.696,27.0,10.645538971794709,,pong,operator,1,0,
203.01,91.0,16.03558542741736,,pong,operator,1,0,
203.187,16.0,16.744775304553954,,pong,operator,0.795,0,
203.496,75.0,18.55336896630906,,pong,operator,1,0,
203.744,75.0,19.98117864391388,,pong,operator,0.875,0,
203.969,50.0,20.058103100742102,,pong,operator,0.875,0,
204.277,100.0,23.224771258292296,,pong,operator,1,0,
204.465,43.0,22.980644029269502,,pong,operator,0.75,0,
204.718,43.0,22.891046284519195,,pong,operator,1,0,
204.943,18.0,23.54378898988011,,pong,operator,1,0,
205.299,122.0,28.608521457775478,,pong,operator,1,0,
205.483,63.0,28.374768721524408,,pong,operator,0.64,0,
205.717,41.0,28.444463433153384,,pong,operator,0.935,0,
205.956,21.0,28.98965332666122,,pong,operator,1,0,
206.207,31.0,28.888189628289272,,pong,operator,1,0,
206.459,23.0,29.29756815846667,,pong,operator,1,0,
206.713,38.0,29.095489341133273,,pong,operator,1,0,
206.972,37.0,29.20594973631229,,pong,operator,1,0,
207.195,19.0,29.547038768715893,,pong,operator,1,0,
207.474,35.0,29.19828762102326,,pong,operator,1,0,
207.708,32.0,29.03493585320966,,pong,operator,1,0,
207.981,45.0,27.362885447262318,,pong,operator,1,0,
208.239,63.0,26.66477076593759,,pong,operator,1,0,
208.484,45.0,25.97806767255794,,pong,operator,0.935,0,
208.711,35.0,25.29150054860328,,pong,operator,1,0,
208.972,34.0,25.379913317424865,,pong,operator,1,0,
209.214,39.0,21.948291505263004,,pong,operator,1,0,
209.588,152.0,32.61993255664395,,pong,operator,1,0,
209.743,68.0,32.92791369036308,,pong,operator,0.25,0,
209.982,44.0,32.22153782798084,,pong,operator,0.91,0,
210.219,43.0,27.581515549367477,,pong,operator,1,0,
210.491,52.0,27.33363312843721,,pong,operator,1,0,
210.717,41.0,27.33363312843721,,pong,operator,0.99,0,
210.967,32.0,26.95626086830293,,pong,operator,1,0,
211.213,37.0,26.827411354806486,,pong,operator,1,0,
211.442,22.0,26.8705694022289,,pong,operator,1,0,
211.746,76.0,27.596150093808372,,pong,operator,1,0,
211.955,35.0,27.637791156313483,,pong,operator,0.87,0,
212.209,39.0,26.943412924126743,,pong,operator,1,0,
212.45,30.0,27.08985049792634,,pong,operator,1,0,
212.713,43.0,26.8661031785408,,pong,operator,1,0,
213.012,90.0,28.3037100041673,,pong,operator,1,0,
213.208,38.0,28.298188987990027,,pong,operator,0.8,0,
213.487,67.0,28.518897243757518,,pong,operator,1,0,
213.711,40.0,28.400528164102862,,pong,operator,0.915,0,
213.948,28.0,28.610487587596268,,pong,operator,1,0,
214.209,38.0,28.631931475190424,,pong,operator,1,0,
214.459,39.0,16.798511838850487,,pong,operator,1,0,
214.698,28.0,16.327584022138733,,pong,operator,1,0,
214.964,44.0,16.327584022138733,,pong,operator,1,0,
215.205,35.0,16.422849935379666,,pong,operator,1,0,
215.447,27.0,16.617686361223694,,pong,operator,1,0,
215.701,31.0,16.773416467732506,,pong,operator,1,0,
215.952,30.0,16.83233495389157,,pong,operator,1,0,
216.192,17.0,17.607597791862467,,pong,operator,1,0,
216.464,37.0,17.14467847467546,,pong,operator,1,0,
216.699,28.0,15.27939789389621,,pong,operator,1,0,
216.959,31.0,15.346009253222807,,pong,operator,1,0,
217.219,46.0,15.444335531190715,,pong,operator,1,0,
217.475,47.0,15.42919310916809,,pong,operator,1,0,
217.707,35.0,15.429193109168088,,pong,operator,1,0,
217.998,76.0,13.25481044753187,,pong,operator,1,0,
218.203,33.0,13.30140969972732,,pong,operator,0.87,0,
218.462,42.0,11.56460116043783,,pong,operator,1,0,
218.711,41.0,11.581342754620467,,pong,operator,1,0,
218.956,36.0,11.412602682999177,,pong,operator,1,0,
219.222,43.0,11.485207877961985,,pong,operator,1,0,
219.456,33.0,11.515207336387824,,pong,operator,1,0,
219.709,31.0,11.41610704224518,,pong,operator,1,0,
219.956,34.0,11.32375821006436,,pong,operator,1,0,
220.217,39.0,11.328172844726549,,pong,operator,1,0,
220.458,36.0,11.104503590885997,,pong,operator,1,0,
220.708,30.0,11.134967444945675,,pong,operator,1,0,
220.948,26.0,11.29811931252277,,pong,operator,1,0,
221.214,36.0,10.329569206893384,,pong,operator,1,0,
221.453,31.0,10.440785411069418,,pong,operator,1,0,
221.716,38.0,10.200980345045274,,pong,operator,1,0,
221.975,56.0,10.758601210194566,,pong,operator,1,0,
222.198,28.0,10.924628140124497,,pong,operator,0.97,0,
222.456,36.0,10.761040841851685,,pong,operator,1,0,
222.742,70.0,12.786223054522395,,pong,operator,1,0,
222.973,52.0,10.190559356580971,,pong,operator,0.9,0,
223.216,46.0,10.230347012687302,,pong,operator,0.99,0,
223.476,55.0,10.785522704069562,,pong,operator,1,0,
223.714,44.0,10.821275340735028,,pong,operator,0.975,0,
223.983,64.0,11.964113005150027,,pong,operator,1,0,
224.198,28.0,12.305588161481758,,pong,operator,0.9299999999999999,0,
224.484,57.0,12.665997789357142,,pong,operator,1,0,
224.713,41.0,12.422861989090919,,pong,operator,0.965,0,
224.977,51.0,12.404031602668546,,pong,operator,1,0,
225.222,50.0,12.449397575786548,,pong,operator,0.995,0,
225.518,98.0,17.0155076327449,,pong,operator,1,0,
225.755,83.0,18.266088798645427,,pong,operator,0.76,0,
225.988,66.0,17.766541588052526,,pong,operator,0.835,0,
226.206,36.0,17.766541588052526,,pong,operator,0.92,0,
226.507,85.0,18.532673849177836,,pong,operator,1,0,
226.706,36.0,18.624983221468952,,pong,operator,0.825,0,
226.951,31.0,19.282829149271638,,pong,operator,1,0,
227.206,36.0,18.841111962938918,,pong,operator,1,0,
